0.15873,0.1556,0.15255,0.14958,0.14669,0.14387,0.14113,0.13845,0.13585,0.13331,0.13084,0.12843,0.12609,0.1238,0.12157,0.11939,0.11728,0.11521,0.11319,0.11123,0.10931,0.10744,0.10562,0.10384,0.1021,0.1004,0.09875,0.097136,0.09556,0.094022,0.09252,0.091053,0.089621,0.088222,0.086856,0.085522,0.084218,0.082944,0.0817,0.080484,0.079295,0.078133,0.076997,0.075887,0.074801,0.073739,0.072701,0.071686,0.070692,0.069721,0.06877,0.06784,0.06693,0.066039,0.065167,0.064313,0.063478,0.06266,0.061858,0.061074,0.060306,0.059553,0.058816,0.058094
0.1746,0.17081,0.16713,0.16355,0.16008,0.1567,0.15343,0.15024,0.14715,0.14414,0.14122,0.13838,0.13562,0.13293,0.13032,0.12778,0.12531,0.12291,0.12058,0.1183,0.11609,0.11394,0.11184,0.10981,0.10782,0.10589,0.10401,0.10217,0.10039,0.098648,0.096954,0.095303,0.093694,0.092126,0.090597,0.089107,0.087654,0.086238,0.084856,0.083509,0.082194,0.080912,0.07966,0.078439,0.077247,0.076084,0.074948,0.073839,0.072757,0.071699,0.070666,0.069657,0.068671,0.067708,0.066767,0.065847,0.064947,0.064068,0.063209,0.062368,0.061546,0.060742,0.059955,0.059186
0.19048,0.18596,0.18158,0.17734,0.17324,0.16926,0.16541,0.16168,0.15806,0.15456,0.15116,0.14786,0.14467,0.14157,0.13857,0.13565,0.13282,0.13008,0.12741,0.12483,0.12232,0.11988,0.11752,0.11522,0.11298,0.11082,0.10871,0.10666,0.10467,0.10274,0.10085,0.099025,0.097246,0.095516,0.093833,0.092195,0.090601,0.08905,0.08754,0.08607,0.084638,0.083244,0.081886,0.080563,0.079275,0.078019,0.076795,0.075601,0.074438,0.073304,0.072198,0.071119,0.070066,0.069039,0.068037,0.067059,0.066104,0.065172,0.064262,0.063374,0.062506,0.061658,0.060829,0.06002
0.20635,0.20104,0.19591,0.19096,0.18618,0.18156,0.17709,0.17278,0.16861,0.16458,0.16068,0.15691,0.15326,0.14974,0.14632,0.14302,0.13983,0.13673,0.13374,0.13084,0.12803,0.12531,0.12267,0.12011,0.11764,0.11524,0.11291,0.11065,0.10846,0.10634,0.10428,0.10228,0.10034,0.098454,0.096625,0.094848,0.093122,0.091445,0.089816,0.088232,0.086693,0.085197,0.083742,0.082326,0.08095,0.079611,0.078307,0.077039,0.075804,0.074602,0.073431,0.07229,0.07118,0.070097,0.069043,0.068014,0.067012,0.066035,0.065082,0.064153,0.063246,0.062361,0.061498,0.060655
0.22222,0.21605,0.21012,0.2044,0.19889,0.19358,0.18847,0.18354,0.17879,0.1742,0.16979,0.16552,0.16141,0.15745,0.15362,0.14992,0.14635,0.14291,0.13958,0.13636,0.13326,0.13025,0.12735,0.12454,0.12183,0.1192,0.11666,0.1142,0.11182,0.10951,0.10728,0.10512,0.10302,0.101,0.099028,0.097122,0.095273,0.09348,0.091741,0.090054,0.088416,0.086827,0.085284,0.083785,0.08233,0.080916,0.079542,0.078207,0.076909,0.075647,0.07442,0.073227,0.072065,0.070935,0.069835,0.068764,0.067722,0.066706,0.065717,0.064753,0.063814,0.062899,0.062006,0.061136
0.23809,0.231,0.22419,0.21765,0.21137,0.20534,0.19954,0.19396,0.18861,0.18345,0.1785,0.17373,0.16914,0.16472,0.16047,0.15637,0.15243,0.14863,0.14497,0.14144,0.13804,0.13475,0.13159,0.12853,0.12559,0.12274,0.11999,0.11734,0.11478,0.1123,0.1099,0.10759,0.10535,0.10319,0.10109,0.099066,0.097104,0.095204,0.093365,0.091583,0.089857,0.088183,0.086561,0.084989,0.083463,0.081983,0.080548,0.079154,0.077801,0.076487,0.075211,0.073971,0.072767,0.071596,0.070457,0.06935,0.068274,0.067226,0.066207,0.065214,0.064248,0.063308,0.062392,0.061499
0.25397,0.24588,0.23814,0.23073,0.22363,0.21683,0.21031,0.20406,0.19807,0.19233,0.18682,0.18153,0.17645,0.17158,0.1669,0.1624,0.15808,0.15393,0.14993,0.14609,0.1424,0.13884,0.13542,0.13213,0.12896,0.1259,0.12295,0.12012,0.11738,0.11474,0.11219,0.10973,0.10736,0.10507,0.10286,0.10072,0.098657,0.09666,0.09473,0.092863,0.091056,0.089308,0.087616,0.085977,0.08439,0.082852,0.081362,0.079918,0.078517,0.077159,0.075841,0.074562,0.07332,0.072114,0.070944,0.069806,0.068701,0.067627,0.066582,0.065567,0.064579,0.063617,0.062682,0.061771
0.26984,0.26069,0.25196,0.24363,0.23566,0.22806,0.22079,0.21384,0.20719,0.20084,0.19476,0.18894,0.18337,0.17803,0.17292,0.16802,0.16332,0.15882,0.1545,0.15035,0.14637,0.14255,0.13888,0.13536,0.13197,0.12871,0.12558,0.12256,0.11966,0.11687,0.11418,0.11159,0.10909,0.10669,0.10437,0.10213,0.09997,0.097886,0.095874,0.09393,0.092052,0.090237,0.088483,0.086786,0.085145,0.083557,0.08202,0.080531,0.07909,0.077693,0.076339,0.075027,0.073754,0.07252,0.071322,0.070159,0.06903,0.067934,0.066869,0.065834,0.064828,0.06385,0.062899,0.061974
0.28571,0.27543,0.26565,0.25634,0.24747,0.23902,0.23097,0.22329,0.21597,0.20899,0.20233,0.19597,0.1899,0.18409,0.17855,0.17325,0.16818,0.16333,0.15869,0.15424,0.14999,0.14591,0.142,0.13825,0.13466,0.13121,0.1279,0.12472,0.12166,0.11873,0.11591,0.11319,0.11058,0.10807,0.10565,0.10332,0.10108,0.098914,0.096828,0.094816,0.092875,0.091002,0.089193,0.087446,0.085758,0.084126,0.082548,0.081022,0.079545,0.078116,0.076732,0.075392,0.074093,0.072834,0.071614,0.070431,0.069283,0.068168,0.067087,0.066036,0.065016,0.064025,0.063061,0.062124
0.30159,0.2901,0.27921,0.26887,0.25905,0.24972,0.24086,0.23243,0.22442,0.2168,0.20954,0.20264,0.19606,0.18979,0.18381,0.17811,0.17267,0.16748,0.16252,0.15779,0.15326,0.14894,0.1448,0.14084,0.13705,0.13342,0.12994,0.1266,0.12341,0.12034,0.1174,0.11457,0.11185,0.10925,0.10674,0.10433,0.102,0.099771,0.097621,0.095549,0.093553,0.091628,0.089772,0.08798,0.086252,0.084582,0.08297,0.081412,0.079906,0.078449,0.07704,0.075676,0.074356,0.073078,0.071839,0.070638,0.069474,0.068346,0.067251,0.066188,0.065156,0.064154,0.063181,0.062235
0.31746,0.3047,0.29263,0.28121,0.27039,0.26015,0.25045,0.24125,0.23253,0.22426,0.2164,0.20894,0.20186,0.19512,0.18871,0.18262,0.17682,0.17129,0.16603,0.16101,0.15623,0.15166,0.14731,0.14314,0.13917,0.13537,0.13173,0.12825,0.12492,0.12173,0.11868,0.11575,0.11294,0.11024,0.10765,0.10517,0.10278,0.10048,0.098277,0.096152,0.094107,0.092138,0.09024,0.088412,0.086648,0.084947,0.083306,0.08172,0.080189,0.07871,0.07728,0.075897,0.074559,0.073264,0.07201,0.070796,0.06962,0.068479,0.067373,0.066301,0.06526,0.06425,0.063269,0.062316
0.33333,0.31922,0.30591,0.29336,0.28151,0.27032,0.25976,0.24977,0.24032,0.23138,0.22292,0.21491,0.20731,0.20011,0.19328,0.1868,0.18064,0.17479,0.16923,0.16394,0.15891,0.15411,0.14955,0.14519,0.14104,0.13708,0.1333,0.12969,0.12624,0.12293,0.11978,0.11675,0.11386,0.11108,0.10842,0.10587,0.10343,0.10107,0.098816,0.096646,0.094559,0.092551,0.090619,0.088758,0.086965,0.085237,0.08357,0.081963,0.080411,0.078913,0.077466,0.076067,0.074714,0.073406,0.072141,0.070915,0.069728,0.068579,0.067464,0.066384,0.065336,0.064319,0.063333,0.062374
0.34921,0.33366,0.31906,0.30532,0.2924,0.28023,0.26877,0.25797,0.24778,0.23817,0.2291,0.22053,0.21243,0.20477,0.19752,0.19065,0.18415,0.17798,0.17214,0.16659,0.16131,0.1563,0.15154,0.14701,0.14269,0.13858,0.13467,0.13093,0.12737,0.12397,0.12072,0.11761,0.11464,0.11179,0.10907,0.10646,0.10396,0.10156,0.099258,0.097048,0.094925,0.092884,0.090922,0.089033,0.087216,0.085465,0.083778,0.082152,0.080583,0.07907,0.077608,0.076197,0.074833,0.073514,0.072238,0.071004,0.069809,0.068653,0.067532,0.066445,0.065392,0.06437,0.063379,0.062416
0.36508,0.34803,0.33206,0.31709,0.30305,0.28987,0.2775,0.26587,0.25493,0.24464,0.23496,0.22583,0.21723,0.20911,0.20145,0.19421,0.18737,0.1809,0.17477,0.16897,0.16347,0.15826,0.15331,0.14861,0.14414,0.1399,0.13586,0.13201,0.12834,0.12485,0.12151,0.11833,0.11529,0.11238,0.1096,0.10694,0.1044,0.10196,0.099617,0.097373,0.095219,0.09315,0.091163,0.089252,0.087413,0.085644,0.08394,0.082298,0.080716,0.07919,0.077717,0.076295,0.074922,0.073594,0.072311,0.07107,0.069869,0.068707,0.067581,0.06649,0.065432,0.064406,0.063411,0.062446
0.38095,0.36232,0.34492,0.32866,0.31346,0.29924,0.28593,0.27346,0.26177,0.25079,0.24049,0.23081,0.22171,0.21315,0.20508,0.19748,0.19031,0.18355,0.17716,0.17112,0.1654,0.16,0.15487,0.15002,0.14541,0.14104,0.13688,0.13293,0.12917,0.1256,0.12219,0.11894,0.11583,0.11287,0.11005,0.10734,0.10476,0.10228,0.099907,0.097634,0.095454,0.093362,0.091353,0.089423,0.087568,0.085783,0.084065,0.082411,0.080817,0.079281,0.077799,0.076369,0.074988,0.073654,0.072365,0.071119,0.069913,0.068746,0.067616,0.066521,0.065461,0.064432,0.063435,0.062467
0.39682,0.37652,0.35763,0.34003,0.32364,0.30835,0.29408,0.28075,0.26829,0.25663,0.24572,0.23549,0.22589,0.21689,0.20843,0.20048,0.19299,0.18595,0.1793,0.17304,0.16712,0.16154,0.15625,0.15125,0.14651,0.14202,0.13777,0.13372,0.12988,0.12623,0.12275,0.11944,0.11629,0.11328,0.11041,0.10767,0.10505,0.10254,0.10014,0.097843,0.095641,0.093529,0.091503,0.089557,0.087687,0.08589,0.084161,0.082497,0.080894,0.07935,0.07786,0.076424,0.075037,0.073698,0.072405,0.071154,0.069945,0.068774,0.067641,0.066544,0.065481,0.06445,0.063451,0.062481
0.4127,0.39064,0.37018,0.3512,0.33357,0.31719,0.30194,0.28774,0.27451,0.26216,0.25064,0.23986,0.22979,0.22035,0.21151,0.20322,0.19543,0.18811,0.18123,0.17475,0.16865,0.16289,0.15746,0.15232,0.14747,0.14287,0.13852,0.13439,0.13048,0.12676,0.12323,0.11986,0.11666,0.11361,0.1107,0.10793,0.10528,0.10275,0.10033,0.098008,0.095787,0.093659,0.091619,0.08966,0.087779,0.085972,0.084234,0.082562,0.080952,0.079401,0.077906,0.076464,0.075073,0.07373,0.072433,0.071179,0.069967,0.068794,0.067659,0.06656,0.065495,0.064463,0.063462,0.062491
0.42857,0.40467,0.38258,0.36216,0.34326,0.32575,0.30951,0.29443,0.28042,0.26739,0.25526,0.24395,0.2334,0.22354,0.21433,0.20571,0.19764,0.19006,0.18296,0.17628,0.17,0.16408,0.15851,0.15325,0.14829,0.1436,0.13916,0.13496,0.13098,0.1272,0.12362,0.12021,0.11697,0.11388,0.11094,0.10814,0.10547,0.10291,0.10047,0.098137,0.095902,0.093761,0.091708,0.089739,0.087849,0.086034,0.084288,0.08261,0.080994,0.079438,0.077939,0.076494,0.075099,0.073753,0.072454,0.071197,0.069983,0.068808,0.067672,0.066571,0.065505,0.064472,0.06347,0.062498
0.44444,0.41861,0.39483,0.37292,0.35271,0.33404,0.31679,0.30083,0.28604,0.27233,0.25959,0.24775,0.23674,0.22648,0.21691,0.20798,0.19962,0.19181,0.18449,0.17762,0.17118,0.16512,0.15942,0.15406,0.149,0.14422,0.13971,0.13544,0.1314,0.12757,0.12394,0.12049,0.11722,0.1141,0.11114,0.10831,0.10562,0.10304,0.10059,0.098237,0.09599,0.093838,0.091776,0.089799,0.087902,0.08608,0.084329,0.082645,0.081026,0.079466,0.077963,0.076515,0.075118,0.07377,0.072468,0.07121,0.069994,0.068818,0.06768,0.066578,0.065511,0.064477,0.063475,0.062502
0.46032,0.43245,0.4069,0.38345,0.3619,0.34206,0.32379,0.30693,0.29136,0.27697,0.26364,0.25129,0.23982,0.22917,0.21926,0.21002,0.20141,0.19337,0.18585,0.17881,0.17221,0.16602,0.16021,0.15474,0.14959,0.14474,0.14016,0.13584,0.13175,0.12787,0.12421,0.12072,0.11742,0.11428,0.11129,0.10844,0.10573,0.10315,0.10068,0.098315,0.096057,0.093897,0.091828,0.089844,0.087941,0.086114,0.084359,0.082671,0.081048,0.079486,0.077981,0.07653,0.075131,0.073781,0.072478,0.071219,0.070002,0.068825,0.067686,0.066583,0.065516,0.064481,0.063478,0.062505
0.47619,0.4462,0.41881,0.39377,0.37083,0.3498,0.33049,0.31274,0.29639,0.28133,0.26742,0.25456,0.24265,0.23162,0.22138,0.21186,0.203,0.19475,0.18704,0.17985,0.17311,0.1668,0.16088,0.15533,0.1501,0.14518,0.14054,0.13617,0.13203,0.12812,0.12442,0.12091,0.11758,0.11442,0.11141,0.10855,0.10582,0.10322,0.10074,0.098373,0.096108,0.093941,0.091866,0.089877,0.087969,0.086139,0.08438,0.08269,0.081064,0.0795,0.077993,0.076541,0.07514,0.073789,0.072485,0.071225,0.070007,0.068829,0.06769,0.066587,0.065519,0.064484,0.06348,0.062507
0.49206,0.45985,0.43055,0.40386,0.37951,0.35726,0.33691,0.31825,0.30114,0.2854,0.27092,0.25757,0.24525,0.23385,0.2233,0.21351,0.20442,0.19597,0.18809,0.18075,0.17389,0.16747,0.16146,0.15582,0.15052,0.14554,0.14086,0.13644,0.13226,0.12832,0.12459,0.12106,0.11771,0.11453,0.1115,0.10863,0.10589,0.10328,0.10079,0.098418,0.096146,0.093974,0.091894,0.089901,0.08799,0.086156,0.084395,0.082703,0.081076,0.079509,0.078001,0.076548,0.075146,0.073794,0.072489,0.071229,0.07001,0.068832,0.067692,0.066589,0.065521,0.064485,0.063482,0.062508
0.50794,0.47339,0.4421,0.41372,0.38792,0.36444,0.34303,0.32348,0.30559,0.28921,0.27417,0.26034,0.24761,0.23587,0.22502,0.21498,0.20567,0.19704,0.189,0.18153,0.17455,0.16803,0.16194,0.15623,0.15088,0.14584,0.14111,0.13665,0.13245,0.12848,0.12473,0.12117,0.11781,0.11461,0.11158,0.10869,0.10594,0.10333,0.10083,0.09845,0.096174,0.093997,0.091914,0.089918,0.088005,0.086169,0.084406,0.082712,0.081084,0.079516,0.078007,0.076553,0.075151,0.073798,0.072492,0.071231,0.070012,0.068834,0.067694,0.06659,0.065522,0.064486,0.063483,0.062509
0.52381,0.48683,0.45347,0.42334,0.39606,0.37133,0.34886,0.32842,0.30977,0.29274,0.27716,0.26288,0.24975,0.23768,0.22655,0.21628,0.20677,0.19797,0.18979,0.18219,0.17511,0.16851,0.16234,0.15657,0.15117,0.14609,0.14132,0.13683,0.1326,0.12861,0.12483,0.12126,0.11788,0.11468,0.11163,0.10874,0.10598,0.10336,0.10086,0.098474,0.096194,0.094015,0.091928,0.089931,0.088015,0.086178,0.084414,0.082719,0.081089,0.079521,0.078011,0.076556,0.075153,0.0738,0.072494,0.071233,0.070014,0.068835,0.067695,0.066591,0.065522,0.064487,0.063483,0.06251
0.53968,0.50015,0.46465,0.43272,0.40393,0.37793,0.3544,0.33307,0.31367,0.29602,0.27991,0.26518,0.25169,0.23931,0.22792,0.21742,0.20773,0.19877,0.19047,0.18276,0.17559,0.16891,0.16268,0.15685,0.1514,0.14629,0.14149,0.13697,0.13272,0.1287,0.12492,0.12133,0.11794,0.11472,0.11167,0.10877,0.10601,0.10339,0.10088,0.098491,0.096209,0.094027,0.091939,0.089939,0.088022,0.086184,0.084419,0.082723,0.081092,0.079524,0.078013,0.076558,0.075155,0.073802,0.072495,0.071234,0.070015,0.068836,0.067696,0.066592,0.065523,0.064487,0.063483,0.06251
0.55555,0.51335,0.47563,0.44184,0.41152,0.38425,0.35965,0.33743,0.3173,0.29904,0.28242,0.26727,0.25342,0.24075,0.22912,0.21842,0.20856,0.19946,0.19104,0.18324,0.17599,0.16924,0.16295,0.15708,0.15159,0.14645,0.14162,0.13708,0.13281,0.12878,0.12498,0.12138,0.11798,0.11476,0.1117,0.1088,0.10603,0.1034,0.1009,0.098503,0.096219,0.094035,0.091945,0.089945,0.088027,0.086188,0.084422,0.082726,0.081095,0.079525,0.078015,0.076559,0.075156,0.073803,0.072496,0.071235,0.070015,0.068836,0.067696,0.066592,0.065523,0.064487,0.063484,0.06251
0.57143,0.52642,0.48639,0.45071,0.41883,0.39026,0.36461,0.34151,0.32067,0.30181,0.2847,0.26915,0.25497,0.24202,0.23017,0.21929,0.20928,0.20005,0.19153,0.18364,0.17632,0.16951,0.16318,0.15727,0.15174,0.14657,0.14172,0.13716,0.13288,0.12884,0.12503,0.12142,0.11802,0.11479,0.11172,0.10881,0.10605,0.10341,0.10091,0.098511,0.096225,0.09404,0.09195,0.089948,0.08803,0.08619,0.084424,0.082727,0.081096,0.079527,0.078016,0.07656,0.075157,0.073803,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.5873,0.53936,0.49694,0.45931,0.42584,0.39598,0.36927,0.34531,0.32376,0.30433,0.28676,0.27083,0.25634,0.24314,0.23108,0.22003,0.20988,0.20054,0.19193,0.18396,0.17658,0.16973,0.16336,0.15741,0.15186,0.14667,0.1418,0.13723,0.13293,0.12888,0.12506,0.12145,0.11804,0.11481,0.11174,0.10883,0.10606,0.10342,0.10091,0.098517,0.09623,0.094044,0.091953,0.089951,0.088032,0.086192,0.084425,0.082728,0.081097,0.079527,0.078016,0.076561,0.075157,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.60317,0.55216,0.50727,0.46764,0.43255,0.40139,0.37364,0.34883,0.32661,0.30662,0.28861,0.27232,0.25754,0.24411,0.23186,0.22066,0.21039,0.20095,0.19226,0.18423,0.1768,0.1699,0.1635,0.15752,0.15195,0.14674,0.14186,0.13728,0.13297,0.12891,0.12509,0.12147,0.11806,0.11482,0.11175,0.10884,0.10607,0.10343,0.10092,0.09852,0.096233,0.094046,0.091955,0.089952,0.088033,0.086193,0.084426,0.082729,0.081097,0.079528,0.078017,0.076561,0.075157,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.61905,0.56481,0.51735,0.47568,0.43896,0.4065,0.37771,0.35208,0.32919,0.30869,0.29025,0.27363,0.25859,0.24494,0.23252,0.22119,0.21081,0.20129,0.19253,0.18444,0.17697,0.17004,0.1636,0.15761,0.15202,0.1468,0.1419,0.13731,0.133,0.12893,0.1251,0.12149,0.11807,0.11483,0.11176,0.10884,0.10607,0.10343,0.10092,0.098523,0.096235,0.094048,0.091956,0.089953,0.088034,0.086194,0.084427,0.082729,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.63492,0.57731,0.52719,0.48343,0.44506,0.4113,0.38149,0.35506,0.33154,0.31053,0.2917,0.27477,0.25949,0.24565,0.23308,0.22163,0.21116,0.20156,0.19274,0.18461,0.1771,0.17015,0.16369,0.15768,0.15207,0.14684,0.14193,0.13734,0.13301,0.12895,0.12512,0.1215,0.11807,0.11483,0.11176,0.10884,0.10607,0.10343,0.10092,0.098524,0.096236,0.094049,0.091957,0.089954,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.65079,0.58964,0.53677,0.49086,0.45084,0.41579,0.38498,0.35777,0.33364,0.31217,0.29297,0.27576,0.26026,0.24625,0.23354,0.22199,0.21144,0.20178,0.19291,0.18474,0.1772,0.17022,0.16375,0.15772,0.15211,0.14686,0.14196,0.13735,0.13303,0.12896,0.12512,0.1215,0.11808,0.11484,0.11176,0.10885,0.10607,0.10344,0.10092,0.098525,0.096236,0.094049,0.091957,0.089954,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.66667,0.60179,0.54607,0.49798,0.45629,0.41997,0.38817,0.36021,0.33551,0.3136,0.29407,0.2766,0.2609,0.24674,0.23392,0.22228,0.21166,0.20195,0.19304,0.18484,0.17728,0.17028,0.16379,0.15776,0.15214,0.14688,0.14197,0.13736,0.13304,0.12897,0.12513,0.12151,0.11808,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091957,0.089954,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
0.68254,0.61375,0.55508,0.50477,0.46141,0.42382,0.39108,0.3624,0.33716,0.31484,0.29501,0.2773,0.26143,0.24714,0.23422,0.2225,0.21183,0.20208,0.19314,0.18492,0.17734,0.17032,0.16382,0.15778,0.15215,0.1469,0.14198,0.13737,0.13304,0.12897,0.12513,0.12151,0.11808,0.11484,0.11177,0.10885,0.10608,0.10344,0.10092,0.098526,0.096237,0.09405,0.091958,0.089955,0.088035,0.086194,0.084427,0.08273,0.081098,0.079528,0.078017,0.076561,0.075158,0.073804,0.072497,0.071235,0.070016,0.068837,0.067696,0.066592,0.065523,0.064488,0.063484,0.06251
